spectrum_id,spectrum,category,wavenumbers,snr,resolution,artifacts
RS_2484,[0.18073509 0.1802079  0.17965482 ... 0.10403757 0.1042732  0.10482688],biological,[ 100  102  104 ... 3194 3196 3198],58.653536836565074,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2485,[0.         0.00025465 0.00060228 ... 0.13032437 0.13055307 0.13042054],biological,[ 100  102  104 ... 3194 3196 3198],72.34717534716324,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2486,[0.28342254 0.26763548 0.20566206 ... 0.29496457 0.28859383 0.2399822 ],biological,[ 100  102  104 ... 3194 3196 3198],5.784747483236664,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2487,"[1.16088613e-01 1.15882218e-01 1.16090960e-01 ... 1.17246479e-04
 6.82889785e-05 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],69.10357214006032,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2488,"[0.00000000e+00 6.60508348e-05 1.46553607e-04 ... 7.03330730e-02
 7.04584623e-02 7.06327802e-02]",biological,[ 100  102  104 ... 3194 3196 3198],61.703692805880635,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2489,"[4.75542341e-05 0.00000000e+00 1.36879382e-03 ... 2.21821174e-01
 2.22254885e-01 2.21549859e-01]",biological,[ 100  102  104 ... 3194 3196 3198],52.49357383586761,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2490,[0.02580289 0.02547633 0.02555385 ... 0.25886599 0.25928372 0.25962735],biological,[ 100  102  104 ... 3194 3196 3198],78.38030345454838,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2491,[0.13544613 0.14493474 0.14011695 ... 0.         0.00485336 0.00788771],biological,[ 100  102  104 ... 3194 3196 3198],37.181096445655285,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2492,[0.29749984 0.29585743 0.29482726 ... 0.00422932 0.00649853 0.00668433],biological,[ 100  102  104 ... 3194 3196 3198],35.46252611896273,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2493,[0.1340499  0.13077443 0.13186505 ... 0.18968857 0.18609222 0.17905276],biological,[ 100  102  104 ... 3194 3196 3198],40.25267026986547,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2494,[0.05787444 0.01891893 0.0234355  ... 0.01183086 0.02829198 0.0707338 ],biological,[ 100  102  104 ... 3194 3196 3198],16.88644443400721,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2495,[0.11596735 0.11267541 0.11564952 ... 0.11338773 0.1041505  0.07533613],biological,[ 100  102  104 ... 3194 3196 3198],17.974703377369345,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2496,[0.04617528 0.04649144 0.04626614 ... 0.         0.00042173 0.00010398],biological,[ 100  102  104 ... 3194 3196 3198],55.89409988634397,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2497,[0.         0.00109347 0.00013495 ... 0.04456952 0.0451411  0.04631295],biological,[ 100  102  104 ... 3194 3196 3198],45.79062843675996,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2498,[0.01564776 0.01519501 0.         ... 0.33063301 0.33879199 0.34353229],biological,[ 100  102  104 ... 3194 3196 3198],21.71898742123613,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2499,[0.02247971 0.01074466 0.02491201 ... 0.66920448 0.6843226  0.67162526],biological,[ 100  102  104 ... 3194 3196 3198],29.721937847201282,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2500,[0.17924714 0.17810038 0.1782476  ... 0.13146353 0.13178224 0.13253821],biological,[ 100  102  104 ... 3194 3196 3198],63.40685005041704,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2501,[0.36323904 0.31648392 0.37124684 ... 0.24316316 0.43754881 0.39587798],biological,[ 100  102  104 ... 3194 3196 3198],6.308328500594644,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2502,[0.         0.00140663 0.0008833  ... 0.27432189 0.27439366 0.2744744 ],biological,[ 100  102  104 ... 3194 3196 3198],49.98428564875157,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2503,[0.         0.00093873 0.0009615  ... 0.06475555 0.064045   0.06474256],biological,[ 100  102  104 ... 3194 3196 3198],52.155135927851106,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2504,[0.00493829 0.00566965 0.00483822 ... 0.36435094 0.36505928 0.36560104],biological,[ 100  102  104 ... 3194 3196 3198],57.47870365997452,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2505,[0.48533187 0.47775391 0.48346172 ... 0.00830989 0.01096298 0.0095155 ],biological,[ 100  102  104 ... 3194 3196 3198],42.24650975843649,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2506,[0.08044021 0.09474028 0.08568385 ... 0.02184521 0.01872665 0.01368794],biological,[ 100  102  104 ... 3194 3196 3198],28.069185999438343,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2507,[0.01173811 0.01228477 0.01185759 ... 0.17719101 0.17737636 0.1776587 ],biological,[ 100  102  104 ... 3194 3196 3198],62.42887820743884,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2508,[0.00015096 0.0005683  0.00137839 ... 0.01895041 0.01825765 0.01798293],biological,[ 100  102  104 ... 3194 3196 3198],44.56402116152525,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2509,[0.03358829 0.010896   0.00134373 ... 0.24840177 0.23897067 0.22902258],biological,[ 100  102  104 ... 3194 3196 3198],21.818013575627198,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2510,[0.01309322 0.01295342 0.01336335 ... 0.02789886 0.02734724 0.02734406],biological,[ 100  102  104 ... 3194 3196 3198],69.6433055452723,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2511,[0.20170675 0.20141769 0.20091234 ... 0.0564408  0.05689934 0.05701535],biological,[ 100  102  104 ... 3194 3196 3198],62.85614719053384,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2512,[0.1640061  0.18537758 0.248024   ... 0.31097125 0.28306326 0.2050706 ],biological,[ 100  102  104 ... 3194 3196 3198],7.032580670175749,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2513,"[2.77579672e-01 2.76885303e-01 2.77773683e-01 ... 1.00256951e-03
 1.58003247e-04 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],54.853111995737926,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2514,[0.         0.00112747 0.00232036 ... 0.21095362 0.21136372 0.21098168],biological,[ 100  102  104 ... 3194 3196 3198],50.59193124194011,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2515,[0.         0.0004431  0.00111649 ... 0.08709878 0.08684607 0.08630771],biological,[ 100  102  104 ... 3194 3196 3198],68.22221184825412,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2516,[0.00498296 0.00497535 0.00640627 ... 0.         0.00085817 0.00162428],biological,[ 100  102  104 ... 3194 3196 3198],43.15786165447513,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2517,[0.02402466 0.010789   0.01183417 ... 0.06528846 0.07279873 0.06687573],biological,[ 100  102  104 ... 3194 3196 3198],26.450185202653415,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2518,[0.154069   0.15362939 0.15332189 ... 0.07288905 0.06237309 0.06087912],biological,[ 100  102  104 ... 3194 3196 3198],30.669943819601464,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2519,[0.00157405 0.00581216 0.02455629 ... 0.01307515 0.0386038  0.02600704],biological,[ 100  102  104 ... 3194 3196 3198],24.02924667381914,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2520,[0.01627416 0.03407328 0.         ... 0.49843989 0.47113989 0.46207412],biological,[ 100  102  104 ... 3194 3196 3198],20.781099574636986,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2521,"[7.46284628e-05 5.83105811e-04 0.00000000e+00 ... 8.33421932e-02
 8.32096021e-02 8.24627452e-02]",biological,[ 100  102  104 ... 3194 3196 3198],51.75976527144636,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2522,[0.36135028 0.36060012 0.36052113 ... 0.07633451 0.07617166 0.07617298],biological,[ 100  102  104 ... 3194 3196 3198],58.857886700617144,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2523,[0.36652155 0.3715267  0.35786658 ... 0.02509194 0.01072605 0.01947332],biological,[ 100  102  104 ... 3194 3196 3198],35.44545840177239,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2524,[0.36806905 0.33012593 0.46008933 ... 0.12845675 0.12632816 0.14097766],biological,[ 100  102  104 ... 3194 3196 3198],8.564896000964998,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2525,[0.30905029 0.32765939 0.34110196 ... 0.09942472 0.09294365 0.10524088],biological,[ 100  102  104 ... 3194 3196 3198],9.538222523156971,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2526,[0.0859967  0.08466198 0.08542974 ... 0.         0.00145675 0.00014744],biological,[ 100  102  104 ... 3194 3196 3198],48.476547006190614,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2527,[0.0007698  0.0023688  0.00199167 ... 0.44423363 0.44654753 0.44854942],biological,[ 100  102  104 ... 3194 3196 3198],41.647457474404376,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2528,[0.11476346 0.11514155 0.11422931 ... 0.00014407 0.0024479  0.00449762],biological,[ 100  102  104 ... 3194 3196 3198],39.57900648339962,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2529,[0.0362364  0.04995939 0.03170877 ... 0.28514493 0.28119039 0.28600606],biological,[ 100  102  104 ... 3194 3196 3198],21.814732971280236,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2530,[0.         0.00035769 0.01105655 ... 0.2172974  0.22533933 0.22166245],biological,[ 100  102  104 ... 3194 3196 3198],33.45288684172028,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2531,[0.08031202 0.08017801 0.0802034  ... 0.0013463  0.00121447 0.00166202],biological,[ 100  102  104 ... 3194 3196 3198],61.65902427927183,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2532,[0.01631129 0.01618006 0.01627238 ... 0.08681169 0.08654342 0.08720862],biological,[ 100  102  104 ... 3194 3196 3198],79.83121101943354,2,"{'cosmic_spike': True, 'fluorescence': True}"
RS_2533,[0.         0.00154786 0.00137039 ... 0.09258093 0.09308333 0.09176547],biological,[ 100  102  104 ... 3194 3196 3198],43.16394987550985,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2534,[0.02809227 0.05879296 0.01251275 ... 0.30495654 0.322209   0.32065703],biological,[ 100  102  104 ... 3194 3196 3198],13.508763667338298,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2535,[0.54488985 0.54233855 0.55208877 ... 0.01728665 0.00076493 0.00481006],biological,[ 100  102  104 ... 3194 3196 3198],33.96006637607853,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2536,[0.10127559 0.10369073 0.10112373 ... 0.05966984 0.0590844  0.05848683],biological,[ 100  102  104 ... 3194 3196 3198],49.559951189375106,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2537,[0.02832364 0.04870474 0.02070605 ... 0.15857837 0.13645539 0.12567893],biological,[ 100  102  104 ... 3194 3196 3198],22.490410059267163,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2538,[0.00927822 0.01407841 0.01236946 ... 0.03969473 0.03743478 0.04270687],biological,[ 100  102  104 ... 3194 3196 3198],29.939105916629188,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2539,[0.11077361 0.12962024 0.12262774 ... 0.0038757  0.0101087  0.00837001],biological,[ 100  102  104 ... 3194 3196 3198],33.282520155844324,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2540,"[1.49009173e-01 1.48997901e-01 1.49289449e-01 ... 5.26727338e-04
 3.53566027e-06 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],68.62673588262179,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2541,[0.20000831 0.19981656 0.19959007 ... 0.12123917 0.12118208 0.1218826 ],biological,[ 100  102  104 ... 3194 3196 3198],57.659978529494346,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2542,[0.12580084 0.13812907 0.12311068 ... 0.16001937 0.21913829 0.18762196],biological,[ 100  102  104 ... 3194 3196 3198],16.912453901214988,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2543,[0.05693371 0.05789347 0.05920633 ... 0.01621285 0.01518776 0.01454438],biological,[ 100  102  104 ... 3194 3196 3198],52.30551800205599,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2544,[0.21060564 0.20986548 0.20937645 ... 0.07137088 0.0716656  0.07214737],biological,[ 100  102  104 ... 3194 3196 3198],62.806025392797565,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2545,[0.27440385 0.29441143 0.24967056 ... 0.13985565 0.11070861 0.09343521],biological,[ 100  102  104 ... 3194 3196 3198],13.497678778286538,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2546,[0.10881476 0.12870421 0.12268575 ... 0.03593223 0.04149656 0.00460356],biological,[ 100  102  104 ... 3194 3196 3198],20.84854614980665,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2547,[0.19102696 0.19093116 0.19066826 ... 0.00045595 0.00052999 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],74.79613107146312,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2548,"[2.00378236e-01 2.00841728e-01 2.00351903e-01 ... 5.92727915e-04
 4.20475035e-05 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],55.48173339665222,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2549,[0.30973084 0.26443428 0.36341736 ... 0.28381403 0.23881173 0.19408672],biological,[ 100  102  104 ... 3194 3196 3198],15.61311654380384,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2550,[0.03205203 0.02787146 0.         ... 0.15277914 0.17890995 0.17265691],biological,[ 100  102  104 ... 3194 3196 3198],20.744030751152433,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2551,[0.08397454 0.08340058 0.08338112 ... 0.09900437 0.09906526 0.09923684],biological,[ 100  102  104 ... 3194 3196 3198],70.87798890672299,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2552,[0.11847008 0.12255678 0.12146844 ... 0.00602608 0.00061606 0.00586602],biological,[ 100  102  104 ... 3194 3196 3198],39.44235748310019,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2553,[0.10466862 0.10349785 0.10514016 ... 0.05145865 0.04382172 0.04578684],biological,[ 100  102  104 ... 3194 3196 3198],37.36833136997601,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2554,[0.26225128 0.26229392 0.26246331 ... 0.00121779 0.00064409 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],73.23658362722001,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2555,[0.         0.00068079 0.00180166 ... 0.3591211  0.35945277 0.35868976],biological,[ 100  102  104 ... 3194 3196 3198],64.55150858401453,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2556,[0.06206842 0.06259521 0.06247483 ... 0.00069055 0.00050871 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],75.87294975081986,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2557,[0.         0.00071999 0.00175255 ... 0.02033166 0.01985475 0.01942219],biological,[ 100  102  104 ... 3194 3196 3198],66.93120211114974,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2558,"[4.71827047e-01 4.71530878e-01 4.70728563e-01 ... 4.73736143e-04
 3.77253301e-04 1.16859709e-04]",biological,[ 100  102  104 ... 3194 3196 3198],64.0567216178334,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2559,[0.07062892 0.07055312 0.0702569  ... 0.04036778 0.04038005 0.04065366],biological,[ 100  102  104 ... 3194 3196 3198],59.454256175908,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2560,[0.         0.00017725 0.00034634 ... 0.15895174 0.15963015 0.15971889],biological,[ 100  102  104 ... 3194 3196 3198],66.97168513921287,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2561,"[0.00000000e+00 3.17752442e-04 6.52963554e-04 ... 3.29596423e-01
 3.30184679e-01 3.29923620e-01]",biological,[ 100  102  104 ... 3194 3196 3198],57.347591688753354,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2562,[0.         0.00073001 0.00109781 ... 0.19634293 0.19580685 0.19588528],biological,[ 100  102  104 ... 3194 3196 3198],47.631993751479364,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2563,[0.25029614 0.10206307 0.28421174 ... 0.33776581 0.24144614 0.27637652],biological,[ 100  102  104 ... 3194 3196 3198],6.7737837305854045,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2564,[0.         0.00048739 0.00057151 ... 0.08814994 0.08823401 0.08803013],biological,[ 100  102  104 ... 3194 3196 3198],64.7819642934648,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2565,[0.42600733 0.50410679 0.48424925 ... 0.14250006 0.06986811 0.23492456],biological,[ 100  102  104 ... 3194 3196 3198],7.99390742597565,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2566,[0.01162131 0.00630749 0.01677251 ... 0.08809139 0.0900396  0.08489732],biological,[ 100  102  104 ... 3194 3196 3198],26.263777845820947,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2567,[0.06480457 0.06592278 0.06671964 ... 0.00023228 0.00093346 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],50.12154649540226,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2568,[0.30115098 0.17942562 0.25093701 ... 0.32618994 0.29678052 0.25930268],biological,[ 100  102  104 ... 3194 3196 3198],12.131766531385761,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2569,[0.11432892 0.11421468 0.11440617 ... 0.02545853 0.02515946 0.02605901],biological,[ 100  102  104 ... 3194 3196 3198],66.7172086191184,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2570,[0.09472167 0.08095259 0.10124489 ... 0.06943632 0.06171415 0.05524775],biological,[ 100  102  104 ... 3194 3196 3198],22.678875276573898,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2571,[0.02138575 0.0052175  0.02196897 ... 0.43163006 0.4380351  0.44861391],biological,[ 100  102  104 ... 3194 3196 3198],27.444182165464806,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2572,[0.06996329 0.07061557 0.07213393 ... 0.0009361  0.00527398 0.00230824],biological,[ 100  102  104 ... 3194 3196 3198],36.515534163220956,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2573,[0.17194628 0.17308577 0.17438146 ... 0.         0.0055406  0.01123161],biological,[ 100  102  104 ... 3194 3196 3198],31.03168797308564,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2574,[0.02817135 0.02812232 0.02805314 ... 0.28004991 0.28138115 0.28150806],biological,[ 100  102  104 ... 3194 3196 3198],69.27096927454376,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2575,[0.05927922 0.04699704 0.02347066 ... 0.41012574 0.38559047 0.43919474],biological,[ 100  102  104 ... 3194 3196 3198],17.3286030565995,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2576,[0.00070289 0.00054367 0.00064102 ... 0.12028753 0.12073373 0.12072743],biological,[ 100  102  104 ... 3194 3196 3198],67.95968512528177,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2577,[0.00460763 0.00132711 0.00383354 ... 0.28725695 0.28583031 0.28796275],biological,[ 100  102  104 ... 3194 3196 3198],40.48383663650423,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2578,[0.         0.00068856 0.00112115 ... 0.42173678 0.42119792 0.42144598],biological,[ 100  102  104 ... 3194 3196 3198],51.90710576274205,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2579,[0.06520656 0.06467401 0.06527473 ... 0.00113169 0.00099755 0.0014204 ],biological,[ 100  102  104 ... 3194 3196 3198],40.28924888284687,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2580,[0.11350524 0.11330159 0.11287594 ... 0.07620034 0.07655176 0.07732669],biological,[ 100  102  104 ... 3194 3196 3198],66.62140584495732,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2581,[0.05557573 0.05493579 0.05516345 ... 0.33518426 0.33585227 0.33644594],biological,[ 100  102  104 ... 3194 3196 3198],53.589066856316165,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2582,"[3.11312428e-01 3.12322653e-01 3.12222060e-01 ... 1.03767748e-03
 4.71724656e-05 1.28565798e-03]",biological,[ 100  102  104 ... 3194 3196 3198],48.294352143662934,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2583,"[0.00000000e+00 5.20953693e-04 6.34774216e-05 ... 2.27504569e-01
 2.27636243e-01 2.27936046e-01]",biological,[ 100  102  104 ... 3194 3196 3198],54.026253100271695,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2584,[0.03201589 0.03199618 0.03202322 ... 0.03437685 0.03497079 0.03471461],biological,[ 100  102  104 ... 3194 3196 3198],75.38273395161133,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2585,[0.08082279 0.09824308 0.08186015 ... 0.05203929 0.04991889 0.05852316],biological,[ 100  102  104 ... 3194 3196 3198],25.91383999020817,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2586,[0.19959675 0.16981655 0.20976118 ... 0.01622657 0.01859982 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],24.479987337339324,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2587,[0.05345723 0.05604189 0.05811815 ... 0.15433894 0.15840739 0.16170444],biological,[ 100  102  104 ... 3194 3196 3198],36.474708868033005,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2588,[0.49572357 0.50310421 0.50846493 ... 0.08263698 0.08468625 0.0704053 ],biological,[ 100  102  104 ... 3194 3196 3198],15.663520035178282,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2589,"[2.31096459e-01 2.31449111e-01 2.31584646e-01 ... 0.00000000e+00
 4.51135219e-05 1.63432255e-04]",biological,[ 100  102  104 ... 3194 3196 3198],66.2508794046189,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2590,[0.17449981 0.17443311 0.17419664 ... 0.00147738 0.00131708 0.00155514],biological,[ 100  102  104 ... 3194 3196 3198],72.17199116887896,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2591,[0.18831198 0.1917835  0.18859074 ... 0.         0.00192987 0.00164131],biological,[ 100  102  104 ... 3194 3196 3198],45.63334307075403,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2592,[0.25956628 0.19200033 0.36331869 ... 0.2819258  0.24709257 0.22718842],biological,[ 100  102  104 ... 3194 3196 3198],6.600297667548234,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2593,[0.         0.0002715  0.00090714 ... 0.02952576 0.02900412 0.02880194],biological,[ 100  102  104 ... 3194 3196 3198],56.32364058450637,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2594,[0.18866187 0.30981632 0.26256471 ... 0.09032491 0.13112225 0.19862728],biological,[ 100  102  104 ... 3194 3196 3198],12.031724253314161,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2595,[0.18606861 0.18609275 0.18605592 ... 0.00050578 0.00061291 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],61.65106846009732,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2596,[0.         0.00024047 0.00057399 ... 0.18418004 0.18494506 0.18448881],biological,[ 100  102  104 ... 3194 3196 3198],67.12205934737834,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2597,[0.00996968 0.00066989 0.00064732 ... 0.19609232 0.19547306 0.20707995],biological,[ 100  102  104 ... 3194 3196 3198],29.24983532938917,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2598,[0.14391031 0.14458673 0.14338816 ... 0.         0.00087429 0.00026419],biological,[ 100  102  104 ... 3194 3196 3198],46.08122869871302,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2599,[0.27933732 0.27754497 0.27834157 ... 0.00350944 0.00416691 0.00426851],biological,[ 100  102  104 ... 3194 3196 3198],44.1012946168273,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2600,[0.28741072 0.28763342 0.28759295 ... 0.0009992  0.00059477 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],55.40654381858745,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2601,[0.12890246 0.128926   0.12913613 ... 0.0052896  0.00573421 0.00584978],biological,[ 100  102  104 ... 3194 3196 3198],61.97977259774483,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2602,[0.37028007 0.36962838 0.36905563 ... 0.00050384 0.0005307  0.        ],biological,[ 100  102  104 ... 3194 3196 3198],55.19111149651407,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_2603,[0.25365843 0.1297771  0.18036581 ... 0.14839261 0.15350497 0.15973507],biological,[ 100  102  104 ... 3194 3196 3198],19.314936149434054,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2604,[0.07863849 0.07768029 0.07828815 ... 0.09142916 0.09219431 0.09327319],biological,[ 100  102  104 ... 3194 3196 3198],48.53754500448442,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2605,"[9.86870831e-02 9.89145982e-02 9.88022391e-02 ... 1.91738247e-04
 8.80494394e-05 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],60.43766165832368,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2606,[0.10049524 0.10060404 0.10104132 ... 0.00054112 0.00027102 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],67.63814480172391,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2607,[0.01020792 0.01014301 0.01001201 ... 0.01960671 0.01908891 0.01971758],biological,[ 100  102  104 ... 3194 3196 3198],57.81495741645597,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2608,[0.         0.00036411 0.00140316 ... 0.20300046 0.20138161 0.2008326 ],biological,[ 100  102  104 ... 3194 3196 3198],52.218909088336645,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2609,[0.02829112 0.02836281 0.02762628 ... 0.22640605 0.22619838 0.22694675],biological,[ 100  102  104 ... 3194 3196 3198],73.01723303858726,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2610,[0.         0.00036212 0.00076725 ... 0.07642147 0.07624146 0.07633733],biological,[ 100  102  104 ... 3194 3196 3198],64.54303594836313,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2611,[0.10132245 0.14711159 0.07018156 ... 0.01518453 0.         0.03954788],biological,[ 100  102  104 ... 3194 3196 3198],17.62813453139715,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2612,[0.         0.00030442 0.00033753 ... 0.12053431 0.12045197 0.12030356],biological,[ 100  102  104 ... 3194 3196 3198],68.49914245459418,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_2613,[0.22317178 0.22437972 0.22322501 ... 0.         0.00215001 0.00295861],biological,[ 100  102  104 ... 3194 3196 3198],39.213773127460215,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_2614,[0.1925576  0.18152951 0.20745407 ... 0.15916568 0.13023337 0.09722597],biological,[ 100  102  104 ... 3194 3196 3198],20.16440742721465,2,"{'cosmic_spike': True, 'fluorescence': True}"
